"Original Text","Label"
"Trong quá trình trưởng thành thường bị chỉ trích, áp đặt, tự ti nhạy cảm, cảm thấy mình không được, không đủ giỏi, không có giá trị, làm thế nào để nâng cao giá trị bản thân?","1"
"Trầm cảm uống thuốc hai ba năm, tình cảm chia tay, gia đình phản đối không thể tiếp tục, rất không chấp nhận được, hơn một tháng cảm xúc lên xuống thất thường, không thể chấp nhận được cảm xúc của mình, bình tĩnh lại vẫn rất đau khổ","1"
"Kết quả xét nghiệm SDS là trầm cảm nặng có cần đi bệnh viện không?","0"
"Cuối cùng vừa mới bắt đầu làm việc trong một ngành mà mình không hiểu gì, áp lực rất lớn, thường xuyên mang những cảm xúc tiêu cực về nhà, trút giận lên người khác","1"
"Mẹ ruột của tôi đúng là đồ ngu xuẩn tôi phải làm sao để thoát khỏi bà ta? Cắt đứt quan hệ mẹ con được không? Thật là con quỷ từ địa ngục đến","1"
"Công việc không thuận lợi, áp lực cuộc sống lớn, nợ nần chồng chất, không có hy vọng, không thấy tương lai","1"
"Tôi chỉ muốn biết câu trả lời, rất buồn và u ám, mọi thứ đều vô nghĩa rồi, có cách tự tử nào không đau đớn, không khổ sở không?","1"
"Không cần khuyên nhủ có cách tự tử nào không đau đớn rất sợ đau rất sợ... tôi chỉ muốn biết câu trả lời tôi cũng đã suy nghĩ rất lâu rồi","1"
"Không ai hiểu tôi, không ai hiểu tôi, không ai yêu tôi, luôn khóc thầm trong đêm khuya thanh vắng, thật sự muốn rời đi rồi","1"
"Rất ít khi tức giận, nhưng khi giận dữ tột độ, tôi rất dễ muốn tự làm đau bản thân (đập đầu vào tường, v.v.) phải làm sao? Có phải nhịn qua là được không.","1"
"Bây giờ nhà nước đã hủy bỏ chứng chỉ tư vấn tâm lý, vậy có phải ai cũng có thể làm tư vấn tâm lý không, làm thế nào để biết người đó có đủ tư cách không, làm thế nào để chọn được nhà tư vấn tâm lý tốt?","0"
"Trước đây rất yêu người yêu cũ, tính chiếm hữu quá mạnh. Nhưng anh ấy thuộc tuýp người có nhiều bạn bè khác giới. Sau đó thì vì những chuyện này mà chia tay. Anh ấy đã yêu. Tôi cũng đã yêu. Chỉ là sau này mọi thứ đều thay đổi","0"
"Chỉ vì một số chuyện nhỏ, bố mẹ sẽ bùng phát cảm xúc. Đôi khi tôi thực sự nghĩ rằng một số vấn đề tâm lý của mình là do những tổn thương mà họ gây ra cho tôi.","1"
"Tôi và bạn trai quen nhau ba năm, yêu nhau năm tháng rồi, nhưng mỗi lần gặp anh ấy tôi đều căng thẳng, có cách nào để giảm bớt không?","0"
"Biết bằng cấp quan trọng nhưng lại ky bo vì một phiếu giảm giá 100 đồng khi nâng cao bằng cấp tốn 6000 đồng, không muốn trả tiền","1"
"Trong lòng có yêu cầu và hy vọng với người yêu, nhưng lại không chủ động nói ra, khi đối phương không làm được, trong lòng sẽ buồn, còn tức giận, cảm thấy không được coi trọng, thực ra sự thật chưa chắc đã như vậy.","1"
"Người ta thường nói 21 ngày hình thành một thói quen, thói quen này có thể duy trì được bao lâu hay thực sự giống như hành vi hàng ngày?","0"
"Từ khi học nội trú cấp 3, tôi cảm thấy mỗi lần về nhà rất áp lực, bố mẹ hoặc cãi vã, hoặc chỉ trích tôi, rất phiền và áp lực, ở trường thì tốt hơn một chút.","1"
"Lại shopping rồi, không kiểm soát được hành vi mua sắm bốc đồng? Mua sắm có khiến tâm trạng tốt hơn không??","1"
"Tôi, học sinh cấp 3, gần đây anh họ tôi qua đời vì bệnh, gia đình không rõ chết lúc nào, dì tôi chỉ có một người con trai này, và mất chồng sớm, chúng tôi đều đau lòng cho dì, làm thế nào để giúp dì vượt qua nỗi đau","0"
"Con cứ đòi chơi điện thoại, lại đến tuổi không nghe lời, bố mẹ không thể ép được, phải làm sao?","1"
"Không có người thứ ba, vì những chuyện vặt vãnh trong gia đình mà người đàn ông không hành động, vì hai người có ba quan điểm không nhất quán, dù con còn nhỏ, người đàn ông kiên quyết ly hôn. Nên lựa chọn thế nào, dứt khoát hay vì con mà tìm cách giải quyết khoa học hơn","0"
"Từng bị tổn thương trong tình cảm, không chấp nhận được hai người từng thân thiết trở thành người xa lạ","1"
"Rửa xong đầu rồi rửa chân, mua một chai thuốc trừ sâu, chỉ còn thời gian để lựa chọn, ngày hoàng đạo???","1"
"Thật ra biết là đã không còn hy vọng từ lâu rồi, nhưng vẫn không thể bỏ được, thật ra biết là đã không thể nữa rồi, nhưng vẫn không thể quên được, làm thế nào mới thật sự buông bỏ?","1"
"Đôi khi cố ý liên kết mọi thứ với niềm vui, dần dần tôi thấy mình mệt mỏi, có cách nào để bản thân không quá cố ý mà vẫn giữ được niềm vui không?","0"
"Tôi ra ngoài thấy có người nhìn tôi bằng ánh mắt khác lạ là tôi lại buồn, tôi không biết là do vấn đề của tôi hay vấn đề của họ, tại sao họ lại nhìn tôi như vậy? Tôi phải làm sao?","1"
"Con học hành thiếu chủ động, lười biếng, lại không thích vận động (hồi nhỏ khá nghịch), cảm thấy ngày càng không vào khuôn khổ. Phải làm sao đây?","1"
"Sẽ cảm thấy mình chẳng làm được gì, sống mấy chục năm vô dụng không bằng ai, luôn tự ti, người khác làm được mà mình lại không xứng đáng làm, cảm thấy mọi người đều chế giễu mình, không có chút tự tin nào","1"
"Rõ ràng anh ấy khiến người ta không thể hiểu nổi, tại sao còn muốn cầu cứu người khác? Để tâm sự","0"
"Mỗi lần đi thăm ông ngoại, nhìn thấy tình trạng sức khỏe của ông, một lũ con cái không đoàn kết. Là tôi lại đặc biệt khó chịu, không biết phải làm sao? Làm được gì? Đặc biệt đau lòng.","1"
"Thiếu thốn tình yêu, không tự yêu bản thân, đã làm một số việc sai trái, ban đầu không cảm thấy gì, mấy năm gần đây bắt đầu tự trách, hối hận, thỉnh thoảng nhớ lại giày vò bản thân, không thể quên được.","1"
"Nhà có học sinh lớp 3, trong quá trình con lớn lên đã đọc rất nhiều sách nuôi dạy con, nhưng gặp phải con lề mề không nghe lời, không kiềm chế được nổi nóng, phải làm sao?","1"
"Trên mạng có rất nhiều bài viết khiến tôi bối rối, có bài nói thủ dâm gây hại lớn cho cơ thể, có bài lại nói là bình thường, thủ dâm đúng mực không có vấn đề gì, vậy nam giới bao lâu tự sướng một lần là bình thường?","0"
"Ly hôn, một mình nuôi con, đôi khi con thể hiện hành vi của người đó, cũng sẽ kích hoạt sự tức giận của tôi, không muốn tiếp tục trút giận này lên con, nhưng lại không buông bỏ được, không thể tha thứ","1"
"Như tiêu đề. Có phải con người đều hay thay lòng đổi dạ? Hôn nhân có phải là không phù hợp với bản tính con người, ai có thể mấy chục năm chỉ yêu một người chứ?","1"
"Một người cha mẹ thường xuyên mang cảm xúc của mình vào gia đình, trút lên con cái, có phải là một người cha mẹ đủ tiêu chuẩn không?","1"
"Tôi và bạn trai, ít khi gặp nhau, tôi rất bám dính anh ấy, mọi lúc mọi nơi đều muốn ở bên anh ấy","1"
"Làm thế nào để biết mình có biến thái tâm lý hay méo mó tâm lý không","0"
"Bản thân ghen tỵ với người khác đã làm rất nhiều chuyện ngốc nghếch kết quả đắc tội tất cả mọi người phải làm sao để cứu vãn","1"
"Tôi có một triệu chứng kéo dài hơn 20 năm, luôn cảm thấy tức ngực khó thở, không có bệnh lý thực thể, khó diễn đạt, thích suy nghĩ lung tung.","1"
"Chia tay với bạn trai đã yêu 5 năm, vẫn còn thích nhau, nhưng sự thất thường của tôi khiến anh ấy sợ hãi, cách tôi xử lý cảm xúc trước đây khiến anh ấy bị tổn thương (ví dụ như tự tử), làm thế nào để cứu vãn mối quan hệ?","1"
"Tôi năm nay 19 tuổi, sinh viên năm hai. Tôi bị cảm, hơi ho. Tình trạng không tốt, tâm trạng bực bội, lại còn chiến tranh lạnh với bạn cùng phòng, một đống chuyện, sắp thi rồi, bây giờ không biết phải làm sao.","1"
"Viết trên giấy thì viết toàn những điều vô nghĩa. Viết trên máy tính thì viết tốt hơn, lo lắng về bài văn tiếng Việt, sẽ có vấn đề. Bản thân tôi là sinh viên đại học 19 tuổi, lo lắng về vấn đề bài văn và bài luận, không biết phải làm sao?","1"
"Đột nhiên cảm thấy dạo này hơi sợ già đi… Thỉnh thoảng thấy tóc bạc cũng thở dài, có phải mình quá làm màu rồi không, haha","1"
"Tại sao game lại có sức hút lớn như vậy, không cần học cũng giỏi? Tại sao việc học lại khiến người ta đau đầu đến thế, nói thế nào cũng không nghe, vừa nhắc đến game là nói thao thao bất tuyệt một đống?","1"
"Người thân xung quanh tôi luôn nói tôi nóng tính, luôn không kiềm chế được mà nổi giận, phải làm sao đây?","0"
"Gia đình hỗn hợp, gần đây tôi luôn cảm thấy người yêu không yêu thương, che chở cho mình, không bằng người chồng đầu tiên, luôn cảm thấy muốn được ôm ấp, nhưng anh ấy lại không ở bên, cảm thấy đau khổ.","1"
"Từ nhỏ đến lớn có rất nhiều sai lầm, nhớ rất rõ từng việc, từng lời nói, mỗi lần vô tình nhớ lại đều cảm thấy xấu hổ, phải làm sao?","0"
"Gần đây phải làm thêm giờ rất nhiều, mỗi lần 11 giờ hơn mới về đến nhà tôi lại không kìm được nước mắt, phải điều chỉnh thế nào?","0"
"Tôi rất muốn chết, nhưng không có dũng khí. Gặp phải rất nhiều vấn đề, vấn đề tồi tệ nhất là bản thân luôn không hòa nhập được với môi trường xung quanh, không biết có ai từng trải qua cảm giác đó chưa, như bị cả thế giới bỏ rơi.","1"
"Một mối quan hệ rõ ràng đã tan vỡ, có nên cố gắng hàn gắn để tiếp tục không? Hay là bỏ cuộc luôn?","0"
"Có lẽ từ nhỏ đã được học là phải kế thừa phong tục truyền thống của gia đình, bây giờ mới nhận ra việc học cách quản lý cảm xúc quan trọng đến nhường nào, nhưng bản thân lại không giỏi quản lý cảm xúc của mình, rốt cuộc chúng ta nên làm gì?","0"
"Giấc ngủ luôn lộn xộn, gặp ác mộng đủ thứ, tinh thần không tốt, trước đây rất tin tưởng bản thân, bây giờ làm việc gì cũng không dám làm, không muốn đối mặt với con người.","1"
"Năm 2020 dịch bệnh đột ngột ập đến, làm đảo lộn mọi nhịp điệu, trong thời gian đó ngày nào cũng mất ngủ, phải đi đâu về đâu?","0"
"Đơn vị sự nghiệp, có một lãnh đạo mới đến, đắc tội hết tất cả đồng nghiệp. Rất nhiều đồng nghiệp đều nói anh ta không tốt, chuẩn bị điều chuyển. Tôi có nên tìm cách gì không?","0"
"Làm thế nào để đối mặt với một thân chủ im lặng? Khi thân chủ không nói hoặc nói rất ít thì làm thế nào để tiến hành công việc?","0"
"Sắp thi rồi luôn lo lắng bồn chồn, nếu thi vào buổi chiều thì giấc ngủ trưa thường xuyên không ngủ được, khi thi cũng thường xuyên không có tinh thần, làm thế nào để giảm bớt chứng lo âu trước kỳ thi này?","0"
"Bây giờ đã nghỉ việc ở nhà chờ sinh, nhưng cuộc sống lại rất chật vật, vì vấn đề chi tiêu gia đình mà hôn nhân liên tục gặp trắc trở, thật sự không biết phải làm sao.","1"
"Muốn có người kéo mình một tay, nhưng lại muốn cứ thế mà rời đi, thật kỳ lạ.","1"
"Thi 4 lần đều không đỗ, bây giờ không chỉ nghĩ đến là khóc, mà những lúc khác cũng vô thức muốn khóc. Đôi khi có những suy nghĩ cực đoan, nhưng lại càng buồn hơn thì phải làm sao?","1"
"Thứ Ba tuần này tự tử không thành, làm kinh động đến trường, đồn công an, tuần sau chuẩn bị quay lại trường… Tôi vẫn rất sợ họ… Phải làm sao đây?","0"
"Rất mệt mỏi, cảm thấy như sắp nghẹt thở, không muốn làm gì, không muốn nói gì.","1"
"Kiến thức sách vở là kiến thức sách vở, trong thực tiễn cụ thể, khi dùng chánh niệm để xử lý những cảm xúc tiêu cực của bản thân, nó có những kỹ thuật thực tế và những điều cần lưu ý gì?","0"
"Bé hai tuổi rưỡi, khá hiếu động, quan hệ tốt với bố mẹ, nhưng thường ngày thích xem máy tính bảng, sợ ảnh hưởng đến thị lực, nên muốn hỏi có phương pháp nào để cải thiện không?","0"
"Cãi nhau với bạn học, cô ấy không muốn nói chuyện với tôi nữa, tâm trạng không tốt.","0"
"Khi cha mẹ đưa con đi học, con lề mề, cha mẹ cũng sốt ruột, không tránh khỏi việc la hét vào con, ảnh hưởng đến tâm trạng của cả hai, phải làm sao đây?","0"
"Đã cố gắng hết sức rồi, tại sao tôi vẫn luôn cảm thấy mình làm không tốt?","1"
"37 tuổi rồi, không biết mình muốn gì, gặp chuyện gì cũng hay do dự, không biết hòa nhập xã hội, rất ngốc nghếch và ngây thơ.","1"
"Mỗi giây phút đều đang nghĩ về một số vấn đề, ví dụ như tại sao tôi lại là tôi, liệu những người xung quanh có thực sự tồn tại không, nhiều chuyện sẽ mở rộng ra vô số vấn đề.","1"
"Người ta nói đầu ra quyết định đầu vào, làm thế nào để viết liên tục, nâng cao khả năng đầu ra? Có những cách nào để học cách đầu ra?","0"
"Trước đây cảm xúc còn ổn, gần hai năm nay cứ vô cớ khó chịu, muốn nổi giận, muốn đập phá đồ đạc, muốn khóc, tay run, tôi bị làm sao vậy?","1"
"Mối quan hệ của chúng tôi nông cạn, không tiếp xúc nhiều, nhưng tôi rất thích anh ấy, không kìm được mà tỏ tình với anh ấy, anh ấy không từ chối, nói cứ thuận theo tự nhiên, nhưng lại không để ý đến tôi (đã bốn tháng rồi). Đây là thử thách hay là sự xa cách?","0"
"Họ mỉa mai, thậm chí còn đăng bài chửi tôi trên mạng xã hội, khi tôi khó chịu buồn nôn, họ nói tôi nghén, họ nói những lời đặc biệt kinh tởm.","1"
"Đây đã là lần thứ hai ra tay đánh người ta, lần trước cũng vì không chơi với con mà đứa bé có vấn đề tâm lý không?","0"
"Tốt nghiệp cao đẳng bây giờ là tư vấn viên tâm lý cấp ba, xin hỏi cần điều kiện gì nữa để có thể độc lập tiếp nhận ca bệnh, đặc biệt là sau khi kỳ thi cấp hai hiện tại đã cải cách?","0"
"Tính cách không tốt xấu, hướng nội hay hướng ngoại đều có ưu điểm riêng, nhưng trong xã hội thực tế, hướng ngoại dường như luôn được ưa chuộng hơn, tôi có cần thay đổi bản thân không?","0"
"Việc điểm danh và đặt câu hỏi chỉ khiến nhiều người đưa ra những câu hỏi không quan trọng, chứ không phải là những thắc mắc thực sự trong lòng?","0"
"Tại sao không thể thẳng thắn từ chối những yêu cầu không hợp lý của người khác?","0"
"Một người luôn rất kính trọng, đột nhiên phát hiện ra mặt tối và xấu xí của họ, không tức giận, cũng không thất vọng, cảm thấy đó cũng là điều bình thường, chỉ là thêm một chút đề phòng.","0"
"Với người lớn thì có thể kiểm soát được cơn giận rất tốt, với những đứa trẻ khác cũng rất kiên nhẫn, tại sao chỉ riêng với đứa con trai sáu tuổi của mình lại luôn nóng nảy và dễ nổi cáu?","0"
"Thật sự rất phiền phức với mối quan hệ trong ký túc xá, luôn có những người không vui vẻ tồn tại, khiến tôi cảm thấy không vui.","0"
"Gia đình bảo bạn chết đi, nói bạn là kẻ gây họa, không nên sống, bản thân tôi cũng không muốn sống nữa, muốn kết thúc rồi.","1"
"Bố mẹ luôn cãi nhau, hoặc giao tiếp bằng ngôn ngữ thiếu tôn trọng lẫn nhau. Tôi cảm thấy rất khó chịu, lại không thể rời xa gia đình. Tôi nên điều chỉnh bản thân như thế nào?","1"
"Thường xuyên bị cảm xúc tiêu cực quấy nhiễu, luôn nghĩ về những chuyện không vui, vô thức, thật buồn.","1"
"Khi còn nhỏ, điều tôi nhớ nhất và không thể hiểu được về mẹ là: bà luôn đợi tôi đi học về mới cùng tôi nấu ăn, nên đôi khi tôi bị trễ học.","0"
"Hôm nay tôi đã kể cho bố nghe chuyện tôi từng bị bạo lực học đường, bố từ lúc nói chuyện dần dần im lặng. Cuối cùng tôi cũng dám nhớ lại, dám nói ra chuyện xưa.","0"
"Trong mối quan hệ thân mật, dù người khác đối xử rất tốt với bạn, bạn vẫn không cảm nhận được. Luôn lo lắng đối phương không thích mình.","1"
"Gần đây học tập, nhận ra tính cách bốc đồng và cảm xúc của mình, không thích tính cách bốc đồng của bản thân, phải làm sao?","0"
"Khi làm việc thì rất hiệu quả, và cảm thấy mình không ngừng nghỉ. Nhưng về nhà làm nghề phụ của mình, lại bắt đầu trì hoãn, và làm một lúc thì mệt không muốn làm nữa, phải điều chỉnh trạng thái này như thế nào?","0"
"Sau khi chia tay với người yêu cũ tôi rất đau khổ, cũng đã kiên trì rất lâu, sau này thực sự không biết là chấp niệm hay là thực sự đã yêu cô ấy. Hoặc nói cách khác, liệu một người từng yêu sâu đậm mà lâu ngày không liên lạc thì tình cảm cũng sẽ phai nhạt đi phải không?","0"
"Sau khi bị người khác quát mắng, cảm thấy trong lòng rất uất ức, muốn nói mà không nói được, như bị mất tiếng, hơn nữa còn rất buồn ngủ, muốn ngủ, muốn hỏi đây là tình trạng gì.","1"
"Mấy năm rồi tư duy cứ dừng lại không thể thay đổi thì phải làm sao, và cả thói quen nữa...","1"
"Học sinh cấp 3 tự học ở nhà, tôi làm vậy có đúng không? Tôi không muốn quay lại trường, thật sự rất băn khoăn.","0"
"Khi nói chuyện với sếp, nghe sếp nói về một số thứ, tôi sợ sử dụng những thứ tốt hơn của sếp, ví dụ như quần áo, mỹ phẩm, đồ dùng hàng ngày, v.v., và sợ sếp phát hiện mình mua quần áo mới.","0"
"Có nhiều ý tưởng, nhưng lại khó hành động. Muốn hỏi ai có cách nào đơn giản, trực tiếp để bắt đầu hành động không?","0"
"Bỏ lỡ cơ hội và tuổi tác để ra ngoài lập nghiệp, phát huy chuyên môn của mình, sống bình lặng mấy năm nay, trong lòng lại luôn có chút buồn bã, nhưng lại không muốn vất vả như vậy, làm thế nào để điều chỉnh?","0"
"Gần đây có thói quen xem video ngắn, lãng phí quá nhiều thời gian, làm thế nào để nâng cao khả năng tự kiểm soát?","0"
"Yêu một người luôn nhường nhịn bạn trong mọi chuyện? Có người như vậy không? Đó có phải là một kỳ vọng không thể không?","0"
"Thường xuyên nhìn thấy người học hành trong khuôn viên trường, thế là tôi cảm thấy mình trở nên không cầu tiến, trong lòng phát sinh lo lắng, sợ khoảng cách với người khác ngày càng lớn, luôn cảm thấy mình không có không gian để tiến bộ.","1"
"Nếu có người mình ghét ở bên cạnh, cách giao tiếp tốt nhất là gì?","0"
"Vào văn phòng đôi khi cơ thể sẽ run rẩy, hầu như không hỏi bài giáo viên, lên lớp không dám ngẩng đầu nhìn bảng.","1"
"Càng ngày càng không có chuyện để nói với bố mẹ, nhưng trong lòng vẫn có tình yêu, nhưng không biết làm thế nào để giao tiếp và thể hiện.","0"
"Kể từ khi nhập học, các bạn cùng lớp luôn lấy tôi làm trò cười, bao gồm cả bạn cùng phòng, tôi không biết phải đối mặt như thế nào.","1"
"Ba tháng gần đây, thường xuyên xuất hiện ý nghĩ muốn tự sát, tự hành hạ để bản thân cảm thấy thoải mái, buổi tối hoặc khi ở một mình đặc biệt thích khóc.","1"
"Ban ngày buồn muốn chết. Ban đêm vui không ngủ được, tôi thật kỳ lạ.","1"
"Không muốn nói chuyện, xin lỗi không muốn nói chuyện, không có sức để nói chuyện, rất ghét nói chuyện, mơ mơ màng màng không thể không trả lời, bảo vệ ngủ ngủ ngủ.","1"
"Anh ấy lớn hơn tôi ba mươi tuổi, tôi không biết anh ấy có yêu tôi không.","0"
"Luôn không dám tranh giành những gì mình muốn, sợ bị từ chối, sợ đối mặt với quyền lực, không thể thể hiện bản thân một cách trọn vẹn.","1"
"Đau khổ quá, tại sao tôi lại muốn tự sát.","1"
"Với cha mẹ có sự bất mãn và công kích, liệu việc tự hủy hoại bản thân để làm cha mẹ thất vọng, đau khổ có thực sự đạt được mục đích không?","0"
"Khi học cấp hai đã từng tự hành hạ bản thân, không lâu sau khi lên cấp ba, có một lần tình cờ tôi nhìn thấy một con dao rọc giấy và có ý định rạch vào tay mình, nhìn thấy tòa nhà cao tầng có ý định nhảy xuống. Tôi không biết mình bị làm sao.","1"
"Ngày nào cũng xoay quanh những chuyện vặt vãnh này, lại đều không vừa ý nên cứ than phiền, càu nhàu không ngừng! Chỉ khổ những người xung quanh. Xin lỗi, con! Xin lỗi, gia đình! Xin lỗi, bạn bè! Xin lỗi, thế giới…","1"
"Gia đình nguyên thủy, tính cách méo mó, tam quan méo mó, phát hiện trầm cảm 9 năm, chẩn đoán rối loạn lưỡng cực 1 năm, cực kỳ bi quan.","1"
"Trước đây em trai tôi học rất giỏi, từ khi chơi game điện thoại, game máy tính dần dần nghiện, học hành không bình thường, ăn uống không bình thường, bây giờ đi quán net bị tìm về thì tuyệt thực không nói chuyện.","0"
"Luôn không muốn học, không học vào được, biết sắp đến giờ kế hoạch rồi mà vẫn không học vào được, phải làm sao?","0"
"Sáu người trong ký túc xá, đến từ ba lớp, trong đó bốn người cùng lớp, hai người còn lại cùng một cố vấn, khác lớp. Thời gian học khác nhau. Đến năm thứ hai, có một người bị độc lập?","0"
"Năm thứ hai đại học, 19 tuổi, luôn làm mất thẻ ăn ở nhà ăn trường. Có cách nào để sửa đổi không?","0"
"Bây giờ đã học đại học, đôi khi luôn rất lo lắng, không biết phải làm sao, không thể yên tĩnh một giây nào, luôn cảm thấy sắp có chuyện gì đó xảy ra. Cầu cứu mọi người.","1"
"Người ta nói đừng quá cảm tính, cuộc đời cần lý trí, nhưng bản thân là người cảm tính, có thực sự phải bỏ qua hết những nhận thức cảm tính đó không?","0"
"Công việc hiện tại làm tôi rất không vui. Nghỉ việc thì lại sợ mình phải đối mặt với nhiều điều không biết. Sợ mình không chịu nổi.","0"
"Tôi không cảm thấy lo lắng hay bất kỳ cảm xúc tiêu cực nào khác, chỉ đơn thuần là không hiểu tại sao mình lại sống.","1"
"Đôi khi ngồi ngẩn ngơ thì muốn khóc, trong lòng vô cớ có một nỗi buồn. Nhưng nghĩ lại, cuộc sống của tôi so với nhiều người khác thì đều thoải mái, tôi có quyền gì mà cảm thấy buồn bã chứ? Tự nhủ mình phải cười.","1"
"Có rất nhiều khóa học hay trên các nền tảng, còn có các buổi đọc sách, cái gì cũng muốn học, càng học càng thấy thiếu, nhưng năng lượng có hạn, làm sao để giải quyết vấn đề này?","0"
"Mỗi sáng mùa đông đều không thể dậy nổi, quá lạnh, lại dễ ngủ quên, và rời khỏi chăn ấm là bệnh viêm mũi lại tái phát, làm thế nào để giúp mình dậy sớm hơn?","0"
"Mục đích của việc tự nhận thức vẫn là để thay đổi phải không, vậy tại sao không thể phê phán! Không phê phán thì làm sao cải thiện, tiến bộ?","0"
"Mỗi tối khi ngủ nghe nhạc sóng alpha có giúp ích cho bệnh trầm cảm không?","0"
"18 tuổi, học sinh cấp 3, vì một số lý do đã học lại cấp 3, lãng phí hai năm, môi trường trường mới cảm thấy rất không tốt, bản thân thường xuyên đơn độc một mình, làm việc rất lo lắng, xin hỏi phải làm sao?","1"
"Khoảng cách giữa suy nghĩ và hành động là gì? Làm thế nào để đạt được sự thống nhất giữa lời nói và việc làm?","0"
"Tính cách vô cảm thường được hình thành như thế nào? Đặc biệt là trong công việc sẽ thể hiện rõ hơn với cấp dưới.","0"
"Bạn bè vừa vào đại học, tham gia quá nhiều câu lạc bộ, thời gian rảnh bị chiếm dụng, rồi học hành không kịp, bỏ câu lạc bộ lại bị kỷ luật, bây giờ rất lo lắng, mất ngủ, muốn nhờ các thầy cô giúp đỡ.","0"
"Tôi thích bạn, nhưng không nói cho bạn biết. Tôi phải làm sao? Gần đây tôi thích một người, có ấn tượng rất tốt về anh ấy, nhưng không tiện nói. Sợ lặp lại vết xe đổ. Sợ người khác không thích tôi. Tôi phải làm sao?","1"
"Vừa nãy tôi nghĩ đến việc tự sát, khi tôi quyết định chết, tôi lại khóc, tôi phát hiện mình vẫn còn những thứ lưu luyến, đây là chuyện tốt hay xấu?","0"
"Thường xuyên mất ngủ không thể giao tiếp bình thường với bạn cùng lớp, không thể có bạn cùng bàn, cảm thấy sống cũng chỉ có thế này thôi, trầm cảm mỉm cười.","1"
"Trong một tập thể thường xuyên phải làm việc cùng nhau, làm thế nào để cân bằng mức độ hòa nhập và duy trì cá tính của bản thân không bị xói mòn.","0"
"Đôi khi, rõ ràng biết có những việc không nên làm nhưng vẫn cứ làm, rõ ràng biết có những hố không nên rơi nhưng vẫn cứ rơi, rõ ràng biết có những người không nên yêu nhưng vẫn cứ yêu. Nhưng tại sao lại cứ 'nhất định phải' như vậy?","1"
"Bạn tôi rất phiền muộn, có một cô gái kiên trì theo đuổi anh ấy, anh ấy đã bày tỏ rằng mình có cô gái mình thích, nhưng cô ấy vẫn muốn theo đuổi anh ấy, phải làm sao...","0"
"Đôi khi tôi muốn bản thân mình có thể cô độc cũng được, trong tập thể cũng được, tại sao gần đây tôi lại càng coi trọng sự cô độc đến vậy? Có cách nào để một mình cũng có thể xóa bỏ sự cô độc không?","0"
"Làm thế nào để không bực bội, không có cảm xúc khi công việc rất nhiều! Hiện tại khối lượng công việc rất lớn, rất vất vả! Tâm trạng rất tệ.","1"
"Đôi khi để tự kỷ luật thì phải kìm nén một số ham muốn, nhưng tại sao ngay khoảnh khắc kìm nén, tôi lại có cảm giác khó chịu, điều này khiến tôi rất mâu thuẫn.","0"
"Nói chuyện mà căng thẳng hay kích động là dễ nói lắp, làm thế nào để chữa trị? Là yếu tố tâm lý hay yếu tố tổng thể? Có phương pháp nhỏ nào để khắc phục không?","0"
"Người ta nói tư vấn tâm lý là liệu pháp trò chuyện, vậy sự khác biệt giữa tư vấn tâm lý và trò chuyện là gì?","0"
"Sau khi mẹ mất, bố và người phụ nữ khác ở bên nhau, anh trai đã kết hôn và có con từ lâu, thế giới rộng lớn như vậy, tôi không còn nhà nữa.","1"
"Nhưng tôi hiểu rằng hầu hết những người có độ nhạy cảm cao đều tự ti, nội tâm yếu đuối! Điều này nên cân bằng như thế nào?","0"
"Con tôi bị tự kỷ, cha mẹ rất tuyệt vọng, không kiểm soát được cảm xúc, mỗi ngày đều rất suy sụp.","1"
"Xung quanh có những người hay than vãn, có phải do mình thu hút không? Hoặc làm thế nào để giảm bớt sự hiện diện của những người này, họ ảnh hưởng quá nhiều đến tâm trạng của tôi.","1"
"Nghe nhiều bạn bè nói rằng họ bị ám ảnh xã hội, tôi muốn biết triệu chứng này có phổ biến trong dân số không? Ám ảnh xã hội có phải là một căn bệnh không?","0"
"Khi nói chuyện hay tranh cãi với mẹ chồng, rõ ràng là tôi ghét bà ấy nhưng tôi luôn không thể diễn đạt ý thật của mình và không thể thắng bà ấy, tôi rất khó chịu, làm thế nào để cải thiện?","0"
"Có phương pháp nào để nhanh chóng hiểu bản thân và những gì mình muốn không?","0"
"Dù là công việc hay thi cử, tôi luôn thích trì hoãn, điều này đã ảnh hưởng nghiêm trọng đến cuộc sống của tôi, tôi phải làm sao?","1"
"Không hiểu sao, sau khi làm xong một việc, tôi lại muốn hoàn toàn chia tay với nó.","0"
"Mẹ chồng nói những lời khiến tôi khó chịu, tôi luôn không tiện chỉ ra hay đáp lại, tôi rất bối rối, phải làm sao?","0"
"Làm thế nào để nhanh chóng bắt đầu một cuộc sống mới, quên đi những điều không vui trong quá khứ và hoàn toàn buông bỏ!","0"
"Mỗi lần hẹn xem điện thoại nửa tiếng, lần trước hết nửa tiếng, nhắc anh ấy thì anh ấy không vui, lấy điện thoại đi nhưng lại muốn đánh người.","0"
"Cơ thể đã báo động đỏ rồi nhưng vẫn lười vận động thì phải làm sao? Chỉ lo lắng mà không hành động.","0"
"Phát hiện ra mình rất thiếu tinh thần trách nhiệm, thích trốn tránh, đùn đẩy trách nhiệm và không dám đảm đương.","1"
"Cố ý giữ khoảng cách với người khác, không biết cách giao tiếp! Không thể thân thiết với người khác, có vẻ khá rụt rè, tôi nên cải thiện như thế nào?","0"
"Tôi nghĩ rằng tất cả những đau khổ của con người đều đến từ việc không chấp nhận và chống lại thực tại.","1"
