Original Text,Label
"Mỗi ngày đều rất mệt mỏi, hơi mất ngủ, tức ngực không ngủ được, mỗi ngày rất lo lắng, phải làm sao?",1
"Đã lâu rồi tôi thường xuyên thích mơ mộng về những điều không thể xảy ra, rồi không muốn tỉnh lại, làm thế nào để thay đổi, kéo về thực tế?",1
"Từ nhỏ tôi đã thích truyện tranh, hoạt hình, còn mơ về hoàng tử bạch mã, nhưng bây giờ sắp tốt nghiệp đại học rồi, vẫn suốt ngày chìm đắm trong thế giới 2D, tôi thực sự thấy không ổn, nhưng lại không biết làm thế nào để sửa.",1
"Luôn cảm thấy mọi người đều coi thường mình, gặp một chút chuyện nhỏ là cảm xúc sụp đổ, tự hành hạ, cảm thấy mình không xứng đáng được sống, không xứng đáng được đối xử tốt.",1
"Chính là khi tôi cố gắng học một điều mới, trong lòng tôi luôn nghĩ mình không làm được, ám thị tâm lý này khiến tôi thực sự thể hiện rất kém.",1
"Chỉ là không còn động lực để sống tiếp nữa, cuộc đời đã không thể đi đến cuối, chịu đựng nỗi đau khổ như vậy để kết thúc một quãng đại học vô nghĩa rốt cuộc là vì cái gì.",1
"Đôi khi cảm thấy mình không đạt được kỳ vọng của người khác, cảm thấy rất tội lỗi, rồi sẽ suy nghĩ về chuyện đó cả ngày rất buồn, rồi rất hối hận tại sao không làm tốt hơn một chút thì phải làm sao?",1
"Áp lực lớn là muốn giảm cân, thời cấp hai, cấp ba, đại học đều có kinh nghiệm giảm cân điên cuồng. Mặc dù luôn có người khen tôi gầy, nhưng tôi luôn cảm thấy mình vẫn rất béo, giảm cân bằng cách ăn kiêng lại dễ lo lắng, tôi phải làm sao đây?",1
"Tôi rất sợ những lời bình luận của người khác, chỉ cần người khác nói nhỏ bên cạnh tôi cũng nghĩ có khi nào họ đang nói xấu mình không. Mỗi ngày đều sống trong lo sợ. Tôi phải làm sao?",1
"Những người xung quanh đều không thích mình. Mình không xinh đẹp, và dù có cố gắng đến mấy cũng không thể trở nên xinh đẹp.",1
"Không biết tại sao, đôi khi tôi mơ hồ nghe thấy người khác nói tên mình. Và tôi là người rất nhạy cảm với những chuyện như vậy, luôn nghĩ là họ đang nói xấu tôi. Nếu có tình huống này, phải làm sao?",1
"Sau khi bị bạo lực học đường, mỗi ngày tôi đều sợ bị đánh lần thứ hai, rồi mỗi ngày đi học cứ thế mà mất tập trung, trong lòng rất hoảng sợ và lo lắng.",1
"Không có ý định gì không phải là một hay hai ngày, cắt cổ tay, treo cổ đều đã thử rồi, bố mẹ nói tôi chỉ là làm bộ làm tịch.",1
"Chưa từng sống trong môi trường tràn đầy tình yêu thì làm sao học cách yêu người khác, yêu bản thân? Dường như không thể yêu đương một cách tốt đẹp, luôn yêu người khác quá nồng nhiệt, luôn bỏ qua bản thân.",1
"Luôn muốn chết cộng thêm việc phản bội bạn trai khiến tôi rất hối hận, cứ khóc mãi, cũng không biết giải quyết thế nào, sống có ý nghĩa gì, muốn chết mà không biết chết thế nào, chết rồi còn có thể hiến tạng, sống thật sự rất mệt mỏi.",1
"Càng ngày càng mất hứng thú với mọi thứ, mệt mỏi rã rời, không muốn tiếp xúc với người khác, đôi khi ngay cả việc đi ra ngoài cũng cảm thấy chán nản. Rất muốn lấy lại động lực, nhanh chóng vui vẻ trở lại…",1
"Vì lỗi cá nhân, đội bóng không lọt vào top 4, tôi thường xuyên nghĩ về lỗi lầm của mình, phải làm sao?",1
"Tôi nhận thấy kể từ khi có dịch, tôi rất lo lắng mỗi ngày, mỗi ngày phải rửa tay hơn năm lần, ra ngoài cũng phải rửa, vào nhà cũng phải rửa, làm bài tập xong cũng phải rửa, có phải tôi có vấn đề tâm lý gì không?",1
"Gần đây tôi nhận ra mình hình như… hình như hơi muốn… yêu rồi. Nhưng bản thân tôi lại có rối loạn khí sắc, rối loạn ngôn ngữ, rối loạn xã hội. Với tình yêu, chỉ cần nghĩ đến là não bộ quá tải, rồi bị treo máy.",1
"Gần đây luôn cảm thấy áp lực lớn, không muốn làm bất cứ điều gì, buổi tối ngủ cũng không ngon, luôn mơ, phải làm sao?",1
"Đồng nghiệp không trả lời tôi, hoặc trả lời ít, tôi sẽ nghĩ người đó không tốt, sẽ ghét anh ta, bài xích anh ta.",1
"Thi xong rồi, không làm bài tốt, mấy tuần trước được chẩn đoán mắc trầm cảm và lo âu mức độ trung bình.",1
"Tôi đã thử dùng Cefalosporin với rượu, không có tác dụng, không chết được, tôi muốn kết thúc cuộc chiến với con chó đen này rồi, tôi chịu thua.",1
"Có tính hiếu thắng rất cao, dẫn đến tôi rất lo lắng, sợ người bên cạnh vượt qua mình.",1
"Mỗi ngày 10 rưỡi đều đúng giờ lên giường, nhưng nhắm mắt rất lâu vẫn không ngủ được, nghe thấy những tiếng động rất nhỏ, chất lượng giấc ngủ giảm sút nghiêm trọng, mở mắt chỉ biết nhìn vô định, không biết phải làm sao.",1
"Mỗi ngày tôi đều lập kế hoạch, đều nghĩ phải hoàn thành nhưng mỗi lần đều không hoàn thành được, phát sinh lo lắng, vấn đề này phải giải quyết như thế nào?",1
"Rất thích làm tình, cảm thấy cảm giác này rất viên mãn nhưng sau khi làm xong lại rất tự trách, không kiềm chế được ham muốn của bản thân. Đã phiền muộn rất lâu rồi.",1
"Không thi đậu chứng chỉ, tâm trạng rất suy sụp, sợ bố mẹ buồn, lại không muốn thi nữa, hoang mang.",1
"Bản thân tôi khá lương thiện, không kiềm chế được làm việc tốt, nhưng lại không thể làm tốt đến cùng, sẽ tạo cho người khác ấn tượng trước sau bất nhất thậm chí là giả tạo nịnh bợ. Tôi không muốn như vậy nhưng không thể thay đổi, phải làm sao?",1
"Từ nhỏ sống ký túc ở nhà người khác, bố mẹ rất bạo lực, tính cách ở trường cũng không hòa đồng, nhưng bản thân tôi lại rất khao khát hòa nhập xã hội, rất lạ tại sao lại có loại người kỳ lạ như tôi tồn tại trên đời.",1
"Cứ đến mùa thu đông, đôi khi tôi lại cảm thấy buồn bã không lý do, không có hứng thú với mọi thứ, không muốn làm gì cả, còn có cảm giác mất mát, tình cảm với những người xung quanh cũng trở nên lạnh nhạt.",1
"Gần đây, tay hoặc chân đột nhiên run lên, ngày nào cũng vậy, tâm trạng phức tạp, không biết phải làm sao.",1
"Không có chuyện gì xảy ra cả, chỉ là đột nhiên cảm thấy sống thật mệt mỏi, thật khó chịu, muốn chết, muốn giải thoát.",1
"Gần đây buổi tối nằm trên giường luôn suy nghĩ lung tung, nhưng lại rất tỉnh táo, không ngủ được, tình trạng gì vậy",1
"Hơi lo lắng vì một năm trống không được tuyển dụng, hình như hơi không dám đi phỏng vấn, gần đây viết CV cũng không còn tự tin nữa, phải làm sao đây?",1
"Sống thật sự đau khổ quá, mỗi ngày đều là sự giày vò, không ai thực sự hiểu tôi, không ai thực sự cần tôi, sự tồn tại của tôi là một sai lầm",1
"Khi làm bài tập, vì quá nhiều, chữ quá phức tạp, viết một lúc là tức giận, còn xé bài tập, kết quả là ngày hôm sau phải làm lại. Xin hỏi làm thế nào để kiểm soát cảm xúc. Cảm ơn",1
"Gần đây một năm đối mặt với rất nhiều chuyện trong cuộc sống, kết quả học tập hay công việc luôn tự phê phán bản thân dẫn đến có chút bi quan tiêu cực nhưng các vấn đề nhỏ bị phê phán cũng không được giải quyết triệt để, rất phiền não, vòng luẩn quẩn",1
"Cảm thấy người khác không thích mình thì tôi rất khó chịu. Không biết làm thế nào để đối mặt với mối quan hệ này, làm thế nào để tồn tại trong tập thể này.",1
"Thi đại học kết quả quá khác so với mong đợi, hơi không chấp nhận được, nhưng không muốn thi lại, chỉ có thể vào một trường đại học bình thường, trong lòng không cam tâm, rất hối hận",1
"Sau bao nỗ lực tôi đã vào đại học, muốn tiếp tục cố gắng thi vào cao học, nhưng bạn cùng phòng lại cho rằng chỉ cần học qua loa là được, không cần cố gắng, thậm chí còn hơi coi thường tôi, tôi không hiểu tại sao họ lại như vậy",1
"Không rõ đã xảy ra chuyện gì, một cảm giác tủi thân vô cớ luôn tấn công tâm hồn tôi.",1
"Chuyện là thế này, trước đây lên bục giảng không căng thẳng, gần đây không hiểu sao cứ nhìn thấy bục giảng là vô cớ căng thẳng, sợ nói không tốt, trước đây không bị, làm thế nào để khắc phục?",1
"Cảm thấy gần đây rất nhiều chuyện khiến tôi lo lắng, công trường bên cạnh mỗi sáng đều thi công, cả người thiếu ngủ suy nhược thần kinh rồi",1
"Mỗi ngày có rất nhiều nhiệm vụ học tập, cảm thấy mình chỉ đang hoàn thành nhiệm vụ, không học hành nghiêm túc, khả năng quản lý thời gian cũng rất kém, không rõ định hướng tương lai của mình",1
"Bất kể là chuyện gì cũng mong muốn phát triển theo ý mình mới vui? Hơi khác một chút thôi là sẽ đặc biệt tức giận, bực bội. Đây là tại sao? Là vấn đề tâm lý sao?",1
"Từ tháng 6 năm nay, tôi thường xuyên sợ hãi mọi thứ, luôn nghĩ đến những điều không tốt, hễ sợ là tay sẽ run, khi kích động càng run hơn, tôi cảm thấy rất phiền muộn, tôi nên làm gì?",1
"Sau khi trở thành người yêu, càng gần gũi càng phát hiện đối phương có nhiều khuyết điểm, càng muốn chấm dứt mối quan hệ này, nhưng lại không biết làm thế nào để giao tiếp với đối phương, nên làm gì đây?",1
"Đang làm bài tập thì rất muốn chơi điện thoại, không biết phải làm sao, không kiểm soát được bản thân. Thật là bực bội quá đi mất.",1
"Cảm thấy mình thường xuyên bị điện thoại trói buộc. Làm bài tập năm phút, chơi điện thoại một giờ. Khó quá, có cách nào giải quyết chứng trì hoãn không! Khẩn cầu!!",1
"Khi tham gia các hoạt động của lớp và các hoạt động xây dựng đội nhóm, tôi luôn cảm thấy mình hoàn toàn không hòa nhập được vào tập thể khi chơi trò chơi hoặc đưa ra ý kiến. Không dám chủ động phát biểu, sợ mình nói sai điều gì.",1
"Tất cả mọi chuyện đều khiến người ta lo lắng, gần đây thức khuya ngày càng nghiêm trọng, đặt rất nhiều báo thức nhắc nhở mình đi ngủ cũng không có tác dụng, không kiểm soát được bản thân.",1
"Rất thích xem phim tình cảm ngọt ngào, nhưng khi những tình tiết ngọt ngào trong phim xảy ra với chính mình thì lại khó chấp nhận, thậm chí muốn tránh xa người đó. Như vậy có bất thường không?",1
"Gần đây tôi luôn rất chán nản, làm gì cũng không có sức lực, cũng thấy vô vị, vô cớ buồn bã, những việc nên làm cứ trì hoãn mãi, ảnh hưởng đến cuộc sống của tôi.",1
"Rõ ràng biết đối phương cũng rất bận rộn và có thế giới riêng của mình, nhưng vẫn hy vọng đối phương có thể dành thêm một chút thời gian cho mình. Suy nghĩ như vậy có ích kỷ không?",1
"Làm thế nào tôi có thể từ bỏ những kỳ vọng không thực tế, từ bỏ việc luôn hy vọng một người không thể quay lại, từ bỏ việc tự hành hạ bản thân",1
"Sau khi vào đại học, tôi và bạn bè không còn ở cùng thành phố. Mọi người đều có việc riêng của mình, không có thời gian liên lạc với nhau. Cảm thấy bây giờ không biết nói chuyện như thế nào, cảm thấy mỗi người đều thay đổi rất nhiều. Phải làm sao?",1
"Sau khi vào đại học, mỗi khi buổi tối nằm trên giường đi ngủ, tôi dễ dàng nhớ lại đủ thứ chuyện thời cấp 3, mặc dù ngày hôm đó không xảy ra chuyện gì liên quan, sau đó tôi sẽ rất buồn và khó ngủ, tại sao vậy?",1
"Cảm thấy luôn có bài tập không làm xong, có rất nhiều nhiệm vụ phải làm, làm việc gì cũng rất vội vàng, cảm thấy áp lực rất lớn, rất lo lắng",1
Muốn hỏi động mạch chủ ở đâu làm ơn cho tôi biết cảm ơn mọi người,1
"Mỗi lần tôi lúng túng thì lại là lúc con tôi vui nhất, điều này khiến tôi rất tức giận, thậm chí còn hơi phẫn nộ",1
"Mỗi lần tôi quyết tâm dậy chạy bộ, tập thể dục buổi sáng, tôi luôn chỉ kiên trì được vài ngày rồi lại dừng một hai tháng. Lại vài ngày, lại dừng một hai tháng. Rất bất lực, làm thế nào mới có thể kiên trì?",1
"Tại sao không thể luôn giữ khách quan và bình tĩnh? Đặc biệt khi mệt mỏi, dễ cáu kỉnh?",1
"Theo đuổi sự hoàn hảo, nhưng lại không chịu được lời chỉ trích của người khác, dễ tổn thương, tức giận, biết không nên như vậy",1
"Những việc muốn làm luôn có một chút không phù hợp với quy tắc của riêng tôi, nên rất mâu thuẫn, vì vậy những việc muốn làm vẫn chưa bắt đầu",1
"Trong quá trình trưởng thành thường bị chỉ trích, áp đặt, tự ti nhạy cảm, cảm thấy mình không được, không đủ giỏi, không có giá trị, làm thế nào để nâng cao giá trị bản thân?",1
"Trầm cảm uống thuốc hai ba năm, tình cảm chia tay, gia đình phản đối không thể tiếp tục, rất không chấp nhận được, hơn một tháng cảm xúc lên xuống thất thường, không thể chấp nhận được cảm xúc của mình, bình tĩnh lại vẫn rất đau khổ",1
"Cuối cùng vừa mới bắt đầu làm việc trong một ngành mà mình không hiểu gì, áp lực rất lớn, thường xuyên mang những cảm xúc tiêu cực về nhà, trút giận lên người khác",1
Mẹ ruột của tôi đúng là đồ ngu xuẩn tôi phải làm sao để thoát khỏi bà ta? Cắt đứt quan hệ mẹ con được không? Thật là con quỷ từ địa ngục đến,1
"Công việc không thuận lợi, áp lực cuộc sống lớn, nợ nần chồng chất, không có hy vọng, không thấy tương lai",1
"Tôi chỉ muốn biết câu trả lời, rất buồn và u ám, mọi thứ đều vô nghĩa rồi, có cách tự tử nào không đau đớn, không khổ sở không?",1
Không cần khuyên nhủ có cách tự tử nào không đau đớn rất sợ đau rất sợ... tôi chỉ muốn biết câu trả lời tôi cũng đã suy nghĩ rất lâu rồi,1
"Không ai hiểu tôi, không ai hiểu tôi, không ai yêu tôi, luôn khóc thầm trong đêm khuya thanh vắng, thật sự muốn rời đi rồi",1
"Rất ít khi tức giận, nhưng khi giận dữ tột độ, tôi rất dễ muốn tự làm đau bản thân (đập đầu vào tường, v.v.) phải làm sao? Có phải nhịn qua là được không.",1
"Chỉ vì một số chuyện nhỏ, bố mẹ sẽ bùng phát cảm xúc. Đôi khi tôi thực sự nghĩ rằng một số vấn đề tâm lý của mình là do những tổn thương mà họ gây ra cho tôi.",1
"Biết bằng cấp quan trọng nhưng lại ky bo vì một phiếu giảm giá 100 đồng khi nâng cao bằng cấp tốn 6000 đồng, không muốn trả tiền",1
"Trong lòng có yêu cầu và hy vọng với người yêu, nhưng lại không chủ động nói ra, khi đối phương không làm được, trong lòng sẽ buồn, còn tức giận, cảm thấy không được coi trọng, thực ra sự thật chưa chắc đã như vậy.",1
"Từ khi học nội trú cấp 3, tôi cảm thấy mỗi lần về nhà rất áp lực, bố mẹ hoặc cãi vã, hoặc chỉ trích tôi, rất phiền và áp lực, ở trường thì tốt hơn một chút.",1
"Lại shopping rồi, không kiểm soát được hành vi mua sắm bốc đồng? Mua sắm có khiến tâm trạng tốt hơn không??",1
"Con cứ đòi chơi điện thoại, lại đến tuổi không nghe lời, bố mẹ không thể ép được, phải làm sao?",1
"Từng bị tổn thương trong tình cảm, không chấp nhận được hai người từng thân thiết trở thành người xa lạ",1
"Rửa xong đầu rồi rửa chân, mua một chai thuốc trừ sâu, chỉ còn thời gian để lựa chọn, ngày hoàng đạo???",1
"Thật ra biết là đã không còn hy vọng từ lâu rồi, nhưng vẫn không thể bỏ được, thật ra biết là đã không thể nữa rồi, nhưng vẫn không thể quên được, làm thế nào mới thật sự buông bỏ?",1
"Tôi ra ngoài thấy có người nhìn tôi bằng ánh mắt khác lạ là tôi lại buồn, tôi không biết là do vấn đề của tôi hay vấn đề của họ, tại sao họ lại nhìn tôi như vậy? Tôi phải làm sao?",1
"Con học hành thiếu chủ động, lười biếng, lại không thích vận động (hồi nhỏ khá nghịch), cảm thấy ngày càng không vào khuôn khổ. Phải làm sao đây?",1
"Sẽ cảm thấy mình chẳng làm được gì, sống mấy chục năm vô dụng không bằng ai, luôn tự ti, người khác làm được mà mình lại không xứng đáng làm, cảm thấy mọi người đều chế giễu mình, không có chút tự tin nào",1
"Mỗi lần đi thăm ông ngoại, nhìn thấy tình trạng sức khỏe của ông, một lũ con cái không đoàn kết. Là tôi lại đặc biệt khó chịu, không biết phải làm sao? Làm được gì? Đặc biệt đau lòng.",1
"Thiếu thốn tình yêu, không tự yêu bản thân, đã làm một số việc sai trái, ban đầu không cảm thấy gì, mấy năm gần đây bắt đầu tự trách, hối hận, thỉnh thoảng nhớ lại giày vò bản thân, không thể quên được.",1
"Nhà có học sinh lớp 3, trong quá trình con lớn lên đã đọc rất nhiều sách nuôi dạy con, nhưng gặp phải con lề mề không nghe lời, không kiềm chế được nổi nóng, phải làm sao?",1
"Ly hôn, một mình nuôi con, đôi khi con thể hiện hành vi của người đó, cũng sẽ kích hoạt sự tức giận của tôi, không muốn tiếp tục trút giận này lên con, nhưng lại không buông bỏ được, không thể tha thứ",1
"Như tiêu đề. Có phải con người đều hay thay lòng đổi dạ? Hôn nhân có phải là không phù hợp với bản tính con người, ai có thể mấy chục năm chỉ yêu một người chứ?",1
"Một người cha mẹ thường xuyên mang cảm xúc của mình vào gia đình, trút lên con cái, có phải là một người cha mẹ đủ tiêu chuẩn không?",1
"Tôi và bạn trai, ít khi gặp nhau, tôi rất bám dính anh ấy, mọi lúc mọi nơi đều muốn ở bên anh ấy",1
Bản thân ghen tỵ với người khác đã làm rất nhiều chuyện ngốc nghếch kết quả đắc tội tất cả mọi người phải làm sao để cứu vãn,1
"Tôi có một triệu chứng kéo dài hơn 20 năm, luôn cảm thấy tức ngực khó thở, không có bệnh lý thực thể, khó diễn đạt, thích suy nghĩ lung tung.",1
"Chia tay với bạn trai đã yêu 5 năm, vẫn còn thích nhau, nhưng sự thất thường của tôi khiến anh ấy sợ hãi, cách tôi xử lý cảm xúc trước đây khiến anh ấy bị tổn thương (ví dụ như tự tử), làm thế nào để cứu vãn mối quan hệ?",1
"Tôi năm nay 19 tuổi, sinh viên năm hai. Tôi bị cảm, hơi ho. Tình trạng không tốt, tâm trạng bực bội, lại còn chiến tranh lạnh với bạn cùng phòng, một đống chuyện, sắp thi rồi, bây giờ không biết phải làm sao.",1
"Viết trên giấy thì viết toàn những điều vô nghĩa. Viết trên máy tính thì viết tốt hơn, lo lắng về bài văn tiếng Việt, sẽ có vấn đề. Bản thân tôi là sinh viên đại học 19 tuổi, lo lắng về vấn đề bài văn và bài luận, không biết phải làm sao?",1
"Đột nhiên cảm thấy dạo này hơi sợ già đi… Thỉnh thoảng thấy tóc bạc cũng thở dài, có phải mình quá làm màu rồi không, haha",1
"Tại sao game lại có sức hút lớn như vậy, không cần học cũng giỏi? Tại sao việc học lại khiến người ta đau đầu đến thế, nói thế nào cũng không nghe, vừa nhắc đến game là nói thao thao bất tuyệt một đống?",1
"Gia đình hỗn hợp, gần đây tôi luôn cảm thấy người yêu không yêu thương, che chở cho mình, không bằng người chồng đầu tiên, luôn cảm thấy muốn được ôm ấp, nhưng anh ấy lại không ở bên, cảm thấy đau khổ.",1
"Tôi rất muốn chết, nhưng không có dũng khí. Gặp phải rất nhiều vấn đề, vấn đề tồi tệ nhất là bản thân luôn không hòa nhập được với môi trường xung quanh, không biết có ai từng trải qua cảm giác đó chưa, như bị cả thế giới bỏ rơi.",1
"Giấc ngủ luôn lộn xộn, gặp ác mộng đủ thứ, tinh thần không tốt, trước đây rất tin tưởng bản thân, bây giờ làm việc gì cũng không dám làm, không muốn đối mặt với con người.",1
"Bây giờ đã nghỉ việc ở nhà chờ sinh, nhưng cuộc sống lại rất chật vật, vì vấn đề chi tiêu gia đình mà hôn nhân liên tục gặp trắc trở, thật sự không biết phải làm sao.",1
"Muốn có người kéo mình một tay, nhưng lại muốn cứ thế mà rời đi, thật kỳ lạ.",1
"Thi 4 lần đều không đỗ, bây giờ không chỉ nghĩ đến là khóc, mà những lúc khác cũng vô thức muốn khóc. Đôi khi có những suy nghĩ cực đoan, nhưng lại càng buồn hơn thì phải làm sao?",1
"Rất mệt mỏi, cảm thấy như sắp nghẹt thở, không muốn làm gì, không muốn nói gì.",1
"Đã cố gắng hết sức rồi, tại sao tôi vẫn luôn cảm thấy mình làm không tốt?",1
"37 tuổi rồi, không biết mình muốn gì, gặp chuyện gì cũng hay do dự, không biết hòa nhập xã hội, rất ngốc nghếch và ngây thơ.",1
"Mỗi giây phút đều đang nghĩ về một số vấn đề, ví dụ như tại sao tôi lại là tôi, liệu những người xung quanh có thực sự tồn tại không, nhiều chuyện sẽ mở rộng ra vô số vấn đề.",1
"Trước đây cảm xúc còn ổn, gần hai năm nay cứ vô cớ khó chịu, muốn nổi giận, muốn đập phá đồ đạc, muốn khóc, tay run, tôi bị làm sao vậy?",1
"Họ mỉa mai, thậm chí còn đăng bài chửi tôi trên mạng xã hội, khi tôi khó chịu buồn nôn, họ nói tôi nghén, họ nói những lời đặc biệt kinh tởm.",1
"Gia đình bảo bạn chết đi, nói bạn là kẻ gây họa, không nên sống, bản thân tôi cũng không muốn sống nữa, muốn kết thúc rồi.",1
"Bố mẹ luôn cãi nhau, hoặc giao tiếp bằng ngôn ngữ thiếu tôn trọng lẫn nhau. Tôi cảm thấy rất khó chịu, lại không thể rời xa gia đình. Tôi nên điều chỉnh bản thân như thế nào?",1
"Thường xuyên bị cảm xúc tiêu cực quấy nhiễu, luôn nghĩ về những chuyện không vui, vô thức, thật buồn.",1
"Trong mối quan hệ thân mật, dù người khác đối xử rất tốt với bạn, bạn vẫn không cảm nhận được. Luôn lo lắng đối phương không thích mình.",1
"Sau khi bị người khác quát mắng, cảm thấy trong lòng rất uất ức, muốn nói mà không nói được, như bị mất tiếng, hơn nữa còn rất buồn ngủ, muốn ngủ, muốn hỏi đây là tình trạng gì.",1
"Mấy năm rồi tư duy cứ dừng lại không thể thay đổi thì phải làm sao, và cả thói quen nữa...",1
"Thường xuyên nhìn thấy người học hành trong khuôn viên trường, thế là tôi cảm thấy mình trở nên không cầu tiến, trong lòng phát sinh lo lắng, sợ khoảng cách với người khác ngày càng lớn, luôn cảm thấy mình không có không gian để tiến bộ.",1
"Vào văn phòng đôi khi cơ thể sẽ run rẩy, hầu như không hỏi bài giáo viên, lên lớp không dám ngẩng đầu nhìn bảng.",1
"Kể từ khi nhập học, các bạn cùng lớp luôn lấy tôi làm trò cười, bao gồm cả bạn cùng phòng, tôi không biết phải đối mặt như thế nào.",1
"Ba tháng gần đây, thường xuyên xuất hiện ý nghĩ muốn tự sát, tự hành hạ để bản thân cảm thấy thoải mái, buổi tối hoặc khi ở một mình đặc biệt thích khóc.",1
"Ban ngày buồn muốn chết. Ban đêm vui không ngủ được, tôi thật kỳ lạ.",1
"Không muốn nói chuyện, xin lỗi không muốn nói chuyện, không có sức để nói chuyện, rất ghét nói chuyện, mơ mơ màng màng không thể không trả lời, bảo vệ ngủ ngủ ngủ.",1
"Luôn không dám tranh giành những gì mình muốn, sợ bị từ chối, sợ đối mặt với quyền lực, không thể thể hiện bản thân một cách trọn vẹn.",1
"Đau khổ quá, tại sao tôi lại muốn tự sát.",1
"Khi học cấp hai đã từng tự hành hạ bản thân, không lâu sau khi lên cấp ba, có một lần tình cờ tôi nhìn thấy một con dao rọc giấy và có ý định rạch vào tay mình, nhìn thấy tòa nhà cao tầng có ý định nhảy xuống. Tôi không biết mình bị làm sao.",1
"Ngày nào cũng xoay quanh những chuyện vặt vãnh này, lại đều không vừa ý nên cứ than phiền, càu nhàu không ngừng! Chỉ khổ những người xung quanh. Xin lỗi, con! Xin lỗi, gia đình! Xin lỗi, bạn bè! Xin lỗi, thế giới…",1
"Gia đình nguyên thủy, tính cách méo mó, tam quan méo mó, phát hiện trầm cảm 9 năm, chẩn đoán rối loạn lưỡng cực 1 năm, cực kỳ bi quan.",1
"Bây giờ đã học đại học, đôi khi luôn rất lo lắng, không biết phải làm sao, không thể yên tĩnh một giây nào, luôn cảm thấy sắp có chuyện gì đó xảy ra. Cầu cứu mọi người.",1
"Tôi không cảm thấy lo lắng hay bất kỳ cảm xúc tiêu cực nào khác, chỉ đơn thuần là không hiểu tại sao mình lại sống.",1
"Đôi khi ngồi ngẩn ngơ thì muốn khóc, trong lòng vô cớ có một nỗi buồn. Nhưng nghĩ lại, cuộc sống của tôi so với nhiều người khác thì đều thoải mái, tôi có quyền gì mà cảm thấy buồn bã chứ? Tự nhủ mình phải cười.",1
"18 tuổi, học sinh cấp 3, vì một số lý do đã học lại cấp 3, lãng phí hai năm, môi trường trường mới cảm thấy rất không tốt, bản thân thường xuyên đơn độc một mình, làm việc rất lo lắng, xin hỏi phải làm sao?",1
"Tôi thích bạn, nhưng không nói cho bạn biết. Tôi phải làm sao? Gần đây tôi thích một người, có ấn tượng rất tốt về anh ấy, nhưng không tiện nói. Sợ lặp lại vết xe đổ. Sợ người khác không thích tôi. Tôi phải làm sao?",1
"Thường xuyên mất ngủ không thể giao tiếp bình thường với bạn cùng lớp, không thể có bạn cùng bàn, cảm thấy sống cũng chỉ có thế này thôi, trầm cảm mỉm cười.",1
"Đôi khi, rõ ràng biết có những việc không nên làm nhưng vẫn cứ làm, rõ ràng biết có những hố không nên rơi nhưng vẫn cứ rơi, rõ ràng biết có những người không nên yêu nhưng vẫn cứ yêu. Nhưng tại sao lại cứ 'nhất định phải' như vậy?",1
"Làm thế nào để không bực bội, không có cảm xúc khi công việc rất nhiều! Hiện tại khối lượng công việc rất lớn, rất vất vả! Tâm trạng rất tệ.",1
"Sau khi mẹ mất, bố và người phụ nữ khác ở bên nhau, anh trai đã kết hôn và có con từ lâu, thế giới rộng lớn như vậy, tôi không còn nhà nữa.",1
"Con tôi bị tự kỷ, cha mẹ rất tuyệt vọng, không kiểm soát được cảm xúc, mỗi ngày đều rất suy sụp.",1
"Xung quanh có những người hay than vãn, có phải do mình thu hút không? Hoặc làm thế nào để giảm bớt sự hiện diện của những người này, họ ảnh hưởng quá nhiều đến tâm trạng của tôi.",1
"Dù là công việc hay thi cử, tôi luôn thích trì hoãn, điều này đã ảnh hưởng nghiêm trọng đến cuộc sống của tôi, tôi phải làm sao?",1
"Phát hiện ra mình rất thiếu tinh thần trách nhiệm, thích trốn tránh, đùn đẩy trách nhiệm và không dám đảm đương.",1
Tôi nghĩ rằng tất cả những đau khổ của con người đều đến từ việc không chấp nhận và chống lại thực tại.,1
"Tôi gặp phải người không trực tiếp quản lý chúng tôi nhưng lại nói vài câu mỗi ngày, chỉ huy lung tung mà chúng tôi vẫn phải nghe theo, rất lãng phí thời gian của chúng tôi.",1
"Học cái này lại thấy cái kia bắt đầu, ngày càng nhiều khóa học và check-in, không kịp ứng phó, ban đầu tưởng có thể hoàn thành hết, cuối cùng lại thành gánh nặng...",1
"Khi không đạt được yêu cầu của cha mẹ, luôn có cảm giác tội lỗi, làm thế nào để giải quyết?",1
"Ví dụ như khi đi làm việc, tôi cũng phân vân không biết mặc bộ quần áo nào, mỗi lần đều khiến tôi rất khó chịu.",1
"Dù ở đâu tôi cũng luôn cảm thấy có người đang nhìn mình chằm chằm, nửa đêm ngủ thường xuyên tỉnh giấc.",1
"Tốt nghiệp, ôn thi cao học không thuận lợi, không muốn tìm việc, quan hệ xã hội không tốt, bản thân cũng ghét quan hệ xã hội phức tạp, cảm thấy quá khứ của mình rất thất bại, muốn kết thúc cuộc đời.",1
"Áp lực thanh toán công việc rất lớn, có chút dấu hiệu trầm cảm, không biết phải xử lý thế nào.",1
"Trong khi trò chuyện QQ với người khác, tôi luôn nhạy cảm với dấu ba chấm hoặc biểu tượng không lời của họ, luôn tự hỏi mình có nói sai điều gì không, rất tự ti, phải làm sao?",1
"Tôi thực sự không biết sự tồn tại của mình là vì điều gì, có ý nghĩa gì, lẽ nào chỉ để gây rắc rối cho người khác thôi sao, mệt mỏi quá, mệt mỏi quá.",1
