Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
Thực sự không có gì làm cô ấy thực sự hạnh phúc. Luôn ủ rũ.,1,0,0,0,0,1,0,0,0,0,0
"Khoảng sáu tháng sau khi bắt đầu mối quan hệ cá nhân, cô ấy đột ngột sa thải tôi sau một buổi trị liệu bằng cách không cho tôi một cuộc hẹn trong tương lai. Không có bất kỳ lời giải thích nào. Tôi trở nên rất thất vọng và buồn bã đến nỗi tôi chỉ rời đi. Tôi đã cố gắng liên lạc với cô ấy vài lần để yêu cầu giải thích và chưa nhận được phản hồi. Ít nhất đối với tôi, hành vi của cô ấy là vô đạo đức, thiếu chuyên nghiệp và hoàn toàn tàn nhẫn. Cô ấy không hề hối hận về nỗi đau mà cô ấy đã gây ra cho tôi. Tôi tin rằng cô ấy đã làm điều này trước đây và sẽ làm lại..không ai nên bị đối xử như cô ấy đã làm với tôi.",1,0,0,0,0,0,0,1,1,0,0
Tôi đã cảm thấy như thế này từ khi tôi 16 tuổi. Tôi cảm thấy trống rỗng bên trong và nó gần như là một điều liên tục. Tôi đã cố gắng bỏ qua cảm giác đó nhưng không thành công. Tôi không thể nhớ lần cuối cùng tôi thực sự cảm thấy điều gì.,1,0,0,0,0,1,0,0,0,0,0
Nhiều người thích ở bên tôi và tôi chưa bao giờ gặp vấn đề về mặt xã hội và có thể hòa hợp với bất kỳ ai.,1,0,1,0,0,0,0,0,0,0,0
Tôi biết rằng tôi lẽ ra nên nói chuyện với cô ấy về điều đó thay vì cố gắng thay thế những cảm xúc tiêu cực của tôi về cô ấy bằng những cảm xúc tích cực khi mang lại niềm vui cho cô ấy.,1,0,0,1,0,0,0,0,0,0,0
"Các mối quan hệ của tôi với bạn bè và những người quan trọng khác đôi khi trở nên căng thẳng và tôi luôn lo lắng về việc bị bỏ rơi, ngay cả khi họ không có dấu hiệu cho thấy họ sẽ rời bỏ tôi. Nếu ai đó rời đi, tôi cảm thấy như đó là lỗi của tôi và tôi có ý nghĩ tự tử hoặc muốn tự làm hại bản thân. Tôi có những khoảng thời gian thực sự hạnh phúc, sau đó nó sẽ biến thành nỗi buồn. Đối với tôi, không có sự ở giữa.",1,0,0,0,1,0,0,1,0,0,0
"Tôi có thể phiền phức, xa cách về mặt cảm xúc, vụng về và đôi khi bám víu. Tôi nhận ra điều đó nhưng tôi không biết phải làm gì.",1,0,0,0,1,0,0,0,1,0,0
"Tôi rất vô tổ chức, tôi lo lắng về việc bị chẩn đoán mắc bệnh tâm thần phân liệt hoặc một cái gì đó tương tự.",1,0,0,0,0,1,0,0,1,0,0
"Cô ấy luôn hơi điên (la mắng những người đàn ông cô ấy không thích, say xỉn một cách hung hăng, v.v.).",1,0,0,0,0,0,0,0,1,0,0
Không trách tôi phải vật lộn với nỗi sợ bị bỏ rơi. Mọi người tôi từng quan tâm đều đã đi theo cách này hay cách khác.,1,0,1,0,0,0,0,0,0,0,0
Tôi đã đến 3 nhà trị liệu khác nhau và bỏ họ tất cả vì tôi cảm thấy quá lo lắng khi nói chuyện với họ.,1,1,0,0,0,0,0,0,0,0,0
Tôi có một công việc tốt mà tôi (hơi) thích nhưng gần đây tôi cảm thấy như mọi người tôi làm việc cùng đang chờ tôi phạm sai lầm. Tôi không có nhiều tự tin vào bản thân và luôn cảm thấy như mọi người đang đánh giá tôi.,1,0,0,0,0,0,0,1,0,0,0
"Cảm giác như tôi bị tắc nghẽn ý tưởng mọi lúc, và một phần não của tôi liên tục cảm thấy không được sử dụng, 'không hoạt động' và 'ngủ yên', như thể đang trong chế độ tự động liên tục cả ngày.",1,0,1,0,0,0,0,0,0,0,0
"Anh ấy nói anh ấy yêu tôi ngay sau khi chúng tôi gặp nhau và trở nên gắn bó quá mức, bị ám ảnh bởi tôi.",1,0,1,0,0,0,0,0,0,0,0
"Chuyến đi thật tệ, anh ấy không quan tâm đến tôi dựa trên lời nói, thái độ của anh ấy và anh ấy bắt đầu uống rượu. Tôi muốn tin anh ấy nhưng tôi có cảm giác mình sẽ phải đưa anh ấy ra tòa án nhỏ vì chuyện này.",1,0,0,0,0,0,0,1,0,0,0
Tôi bắt đầu đọc rất nhiều sách về chứng tự ái nhưng tôi biết không tốt khi chẩn đoán cô ấy bằng những cuốn sách này.,1,0,0,1,0,0,0,0,0,0,0
"Đã có những lúc tôi tin rằng mình có một khả năng nào đó, tưởng tượng ra cảnh giết người và tự nguyện 'chọn' sự điên rồ (điều này thật điên rồ). Rất nhiều sự bất an này đã biến mất nhưng những thói quen của tôi đã đi quá xa, và điều đó đang làm tôi phát điên. Tôi không thấy hồi kết cho nó, và nó đang làm rối loạn những suy nghĩ thông thường của tôi và cách tôi suy nghĩ chúng.",1,0,0,0,0,0,0,0,1,1,0
"Khoảng năm thứ hai trung học, tôi đã tách mình khỏi mọi người trong trường. Tôi chỉ ở một mình với điện thoại của mình trong giờ ăn trưa, tôi không thực sự nói chuyện với nhiều người, lần duy nhất tôi nói chuyện là khi tôi bắt buộc phải làm. Tôi đã tìm hiểu các triệu chứng Rối loạn nhân cách né tránh, và chúng dường như khớp hoàn hảo với tính cách của tôi. Tôi cảm thấy mình không nên nói chuyện với mọi người vì họ sẽ không thích tôi vì tôi nhàm chán. Tôi chỉ ngồi ở nhà cả ngày, chủ yếu làm các hoạt động độc lập cả ngày như lập trình. Những người bạn duy nhất tôi có là những người tôi gặp trong cộng đồng lập trình. Những người duy nhất tôi cảm thấy thoải mái khi ở gần là những người mà tôi cảm thấy mình có một dạng ưu việt nào đó. Tôi nghĩ nguyên nhân chính của điều này là từ chị gái tôi. Cô ấy đã nói xấu mọi thứ tôi từng nghĩ hoặc đã làm kể từ khi tôi còn nhỏ.",1,0,0,0,1,1,0,0,0,0,0
"Việc không thể hoàn thành một nhiệm vụ đã trở thành một khía cạnh của tính cách mà tôi đơn giản là không thể đối phó. Qua nhiều năm, tôi đã có thể học hỏi và điều chỉnh bản thân để có thể hoạt động ở một mức độ nhỏ, nhưng sự mất dần động lực này đã trở nên không thể kiểm soát được.",1,0,0,0,0,0,0,0,0,1,0
"Kể từ đó, chưa có một ngày nào tôi không nghĩ về đêm đó và thường lo lắng về việc nó xảy ra lần nữa, nó khiến tôi rất buồn nếu mọi người bắt đầu la mắng tôi hoặc bất cứ điều gì tương tự vì tôi sợ rằng họ sẽ đánh tôi, ngay cả khi đó là một người thân thiết với tôi và tôi thực sự biết rằng họ sẽ không làm hại tôi.",1,0,1,0,0,0,0,1,0,0,0
Tôi chắc chắn rằng tôi được sinh ra như thế này và bị hành hạ bởi các vấn đề về cảm xúc/nhận thức/xã hội/tính cách suốt thời thơ ấu của tôi.,1,0,1,0,0,0,0,0,0,0,0
"Vấn đề là tôi có rất ít ham muốn tình dục, trừ khi tôi đang trong kỳ kinh nguyệt, không có cảm hứng hay sự sáng tạo (tôi từng rất nghệ thuật), và gần như mỗi ngày, bất kể tôi đang ở giai đoạn nào trong chu kỳ của mình, tôi đều có ít nhất một cơn giận dữ bộc phát khi có điều gì đó không ổn (như cố gắng lật một quả trứng mà nó không lật đúng và lòng đỏ bị vỡ) và đôi khi nó xảy ra nhiều lần trong ngày. Tôi thực sự tránh nấu trứng bây giờ vì tôi rất tệ trong việc lật chúng. Tôi vẫn có những khoảnh khắc hạnh phúc trong suốt cả ngày. Những ngày của tôi chỉ rất thăng trầm. Tôi cảm thấy mình không còn đam mê nào ngoài sự tức giận và những ý tưởng ngẫu nhiên mà tôi sẽ không bao giờ thực hiện hoặc hoàn thành. Tôi nhận thấy một ngày trước kỳ kinh nguyệt của mình, tôi có một cơn suy sụp cực độ ngày càng tồi tệ hơn. Lần cuối cùng này, tôi đã đánh giường của mình và lôi mọi thứ ra khỏi tủ quần áo, vương vãi khắp phòng. Bạn biết đấy, tôi nghĩ mình thực sự cảm thấy tốt hơn khi hút thuốc và uống cà phê vì bây giờ tôi hoàn toàn tỉnh táo, tôi hoàn toàn nhận thức được những gì đang diễn ra trên thế giới và tôi tức giận với cả thế giới. Tôi cảm thấy nỗi đau của cả thế giới và Trái đất và tôi thà trốn trong một hang động với một đống gối và chăn.",1,0,0,0,0,1,0,0,0,0,0
Mẹ ruột của tôi có một số vấn đề sức khỏe tâm thần khác nhau dường như có thể di truyền trong gia đình – bởi vì bây giờ em gái nhỏ của tôi và tôi đang trải qua chúng.,1,0,1,0,0,0,0,0,0,0,0
"Chúng tôi lớn lên cùng nhau và có một mối quan hệ tốt đẹp khi đó. Cho đến khi tôi trở thành một thiếu niên ở trường trung học, thái độ của cô ấy bắt đầu thay đổi.",1,0,0,0,0,0,0,0,0,0,1
"Tôi biết cô ấy tin tưởng tôi sẽ không báo cáo chuyện đó và tôi biết nếu tôi làm vậy, cô ấy sẽ cảm thấy bị phản bội và có lẽ sẽ không bao giờ tha thứ cho tôi.",1,0,0,0,0,0,0,1,0,0,0
Nhưng tôi nhận thấy bạn trai tôi LUÔN LUÔN rất tức giận và CỰC KỲ dễ nổi nóng với mẹ anh ấy.,1,0,1,0,0,0,0,0,0,0,0
Tôi cảm thấy rất oán giận anh ấy và lỗi lầm trong quá khứ của anh ấy. Tôi tức giận với anh ấy vì có con gái và thường xuyên bị ốm khi cô bé ở gần vì điều đó khiến tôi nghĩ về anh ấy và mẹ cô bé.,1,0,0,0,1,0,0,0,0,1,0
"Tôi đã tiêu quá nhiều tiền và chi hết mọi thứ để vào được trường đại học đó mà vẫn không có một kỳ thi nào tôi đỗ, tôi không thể học, tôi cảm thấy ngu dốt, không cần thiết, không xứng đáng với mọi thứ tôi có.",1,0,0,0,0,0,0,0,0,0,1
"Tôi nghĩ rằng tôi đã có những cảm xúc sâu sắc dành cho anh ấy, gần như ở mức độ vô thức, đến nỗi tôi không thể chịu đựng được khi tin rằng anh ấy là người đồng tính.",1,0,0,0,0,0,0,0,0,1,0
"Tôi sợ nói chuyện này với nhà trị liệu của mình vì tôi sợ những gì cô ấy có thể nói với tôi. Thêm vào đó, tôi nghĩ bố mẹ tôi đã chán ngấy việc tôi nói về chấn thương của mình và tôi không muốn làm phiền. Giống như đôi khi tôi đang ở đỉnh cao của thế giới và yêu mọi thứ và mọi người và tôi sẵn sàng chuyển ra ngoài và trở thành một bác sĩ, nhưng đôi khi tôi muốn chết hoặc tôi muốn trở thành một đứa trẻ mười tuổi và cuộn tròn lại khóc.",1,0,0,0,0,0,0,1,0,0,1
"Tôi cảm thấy như đó là một chu kỳ tự nhiên và khi tôi cảm thấy 'hạnh phúc', tôi cảm thấy như đó là hạnh phúc giả tạo. Tôi cảm thấy như mình nhớ cảm giác trầm cảm. Giống như tôi đã mất người bạn thân an ủi của mình khi dùng thuốc này.",1,1,0,0,0,0,0,0,0,0,0
"Phần làm tôi khó chịu nhất, tuy nhiên, là sự thật rằng tôi không chắc liệu mình có đang tự tưởng tượng ra những điều này trong đầu để bằng cách nào đó tự trừng phạt bản thân hay không.",1,0,0,0,1,0,0,0,0,0,0
"Cô ấy cảm nhận mọi cảm xúc, cô ấy rất quan tâm, nhưng cô ấy cần được giúp đỡ nhưng sẽ không nhận được vì cô ấy nghĩ những gì cô ấy đang nghe là thật.",1,0,0,0,0,0,0,1,0,0,0
Tôi không thể chịu đựng được khi cô ấy xuất hiện và tôi có thể biết anh ấy biết tôi cảm thấy thế nào.,1,0,0,0,0,0,0,1,0,0,0
"Điều tương tự cũng xảy ra với cuộc đời tôi – tôi dường như không thể bắt đầu bất cứ điều gì: Đơn xin việc, thói quen viết lách, các mối quan hệ với người khác giới, bạn cứ kể ra.",1,0,1,0,1,0,0,0,0,0,0
"Khi tôi khoảng 4-5 tuổi, một cậu bé khoảng 7 tuổi thường đưa tôi vào tủ quần áo và dưới gầm giường, cởi quần tôi ra và chạm vào tôi, nhét đồ vật vào quần lót của tôi và nói rằng tôi phải để nó ở đó một lúc. Ký ức của tôi về phần còn lại khá mơ hồ. Nhưng cả hai chúng tôi đều chỉ là trẻ con nên chắc chắn đó là lỗi của tôi cũng như của cậu ấy?",1,0,0,0,1,0,0,0,0,0,0
Tôi đã rút lui hoàn toàn khỏi cuộc sống và tránh mọi hoạt động bao gồm cả việc chăm sóc bản thân.,1,0,0,0,0,0,0,0,0,1,0
Tôi cảm thấy như cô ấy thậm chí không còn yêu tôi nữa.,1,0,0,0,0,0,0,1,0,0,0
Tôi cảm thấy như tôi sẽ không bao giờ thoát khỏi chúng.,1,0,0,0,0,0,0,1,0,0,0
"Đây là một điều đã diễn ra gần như suốt cuộc đời tôi kể từ khi tôi sinh ra, gia đình tôi sẽ không làm gì về nó nên tôi chỉ cần lời khuyên.",1,0,1,0,0,0,0,0,0,0,0
Tôi cảm thấy việc học lên cao hơn sẽ không đáng giá. Tôi cảm thấy nếu tôi ứng dụng bản thân vào một lĩnh vực nào đó và đắm chìm vào công việc của mình thì nó sẽ cho phép những người ăn bám thành công và dựa dẫm vào tôi.,1,0,0,0,0,0,0,1,0,0,0
"Tôi là một kẻ nói dối bệnh hoạn. Tôi sẽ nói dối về bất cứ điều gì, thậm chí là những điều đơn giản mà không có lý do. Đôi khi tôi thậm chí không nhận ra mình đã nói dối cho đến sau này. Và bây giờ nhìn lại cuộc đời mình, tôi luôn làm điều đó. Nó giống như một cơn nghiện. Tôi không thể dừng lại dù tôi cố gắng đến đâu. Tôi sẽ nói dối về những điều ngu ngốc, vô nghĩa nhất.. hoàn toàn không có lý do gì.",1,0,0,0,0,0,0,0,1,1,0
"Tôi thực sự không thể ngừng nghĩ đến việc kết thúc cuộc đời mình. Cả gia đình tôi ghét tôi, mẹ tôi nói tôi là một sự thất vọng, bố tôi không còn trong cuộc đời tôi nữa, và em gái tôi cô ấy đã giăng bẫy tôi rất nhiều, anh trai tôi đang trong hải quân nhưng anh ấy hành động như thể anh ấy quan tâm đến tôi khi thực sự không phải vậy, tôi có thể biết.",1,0,0,0,0,1,0,0,0,0,1
"Chúng tôi không yêu nhau và đó chủ yếu chỉ là mối quan hệ tình dục — tôi đã mất trinh với anh ấy ngay đêm đầu tiên, tôi nhận ra những lựa chọn của mình đã dẫn tôi đến tình cảnh này và tôi hoàn toàn chấp nhận trách nhiệm về nỗi đau lòng và nỗi buồn mà tôi có vì những quyết định này.",1,0,0,0,1,0,0,0,0,0,0
Tôi không bao giờ cảm thấy mình có thể nói những gì mình muốn vì tôi sợ anh ấy sẽ phản ứng.,1,0,0,0,0,0,0,1,0,0,0
Chúng tôi đã xa cách nhiều năm và bây giờ anh ấy muốn làm tôi cảm thấy như tôi là một người anh chị em tồi và nhiệm vụ của tôi là chăm sóc anh ấy. Tôi cảm thấy như mọi người đang lợi dụng tôi vì đôi khi tôi quên mọi thứ.,1,0,0,0,0,0,0,1,0,0,0
"Được rồi, một điều rất lạ mà tôi đã nhận thấy là tôi không thể hình dung khuôn mặt của nhà trị liệu của mình (không có vấn đề gì khi nhận ra cô ấy) điều đó thực sự kỳ lạ vì tôi không có vấn đề gì với bất kỳ ai khác mà tôi biết, tôi có một trí nhớ tuyệt vời và khả năng hình ảnh không gian 3D rất tốt, tôi rất giỏi trong việc hình dung các tình huống tôi đã trải qua và có thể hình dung những người trong các cuộc họp từ nhiều tháng trước ngay cả khi chỉ gặp họ một lần. Tôi đã ngồi nhìn người phụ nữ này hơn 15 giờ rồi nhưng lại hoàn toàn trống rỗng khi cố gắng hình dung cô ấy trông như thế nào (trừ khi tôi đang trong buổi trị liệu tất nhiên!) — Tôi nghĩ chắc chắn có một số điều kỳ lạ đang diễn ra trong tiềm thức.",1,0,0,0,0,0,0,0,0,1,0
"Có một khoảng trống trong cuộc đời tôi mà tôi hoàn toàn không thể nhớ được. Tôi có thể nhớ ngay trước khi tôi bắt đầu đi học, khi tôi 4 hoặc 5 tuổi. Sau đó có khoảng 2 hoặc 3 năm hoàn toàn bị mất. Tôi chưa bao giờ nghĩ nhiều về nó cho đến gần đây. Tất cả đều tập trung vào một nơi mà tôi và gia đình tôi đã ở. Tôi chỉ tự hỏi liệu có lẽ tâm trí tôi đã chặn khoảng thời gian những năm đó vì một lý do nào đó.",1,0,0,0,0,0,0,0,0,1,0
"Đã từ rất lâu rồi tôi cảm thấy trống rỗng và chán nản với cuộc sống, tôi không có tham vọng hay động lực để làm bất cứ điều gì, tôi luôn thấy mọi người có ước mơ và khát vọng nhưng tôi không có mong muốn gì cả, ngay cả tiền cũng không thể mua được hạnh phúc cho tôi.",1,0,1,0,0,0,0,0,0,0,0
"Tôi rất nghi ngờ một tuần nghỉ ngơi sẽ chữa khỏi điều này; tôi không muốn xúc phạm anh ấy, nhưng tôi không chắc làm thế nào để nói rằng tôi nghĩ đây là điều anh ấy có lẽ cần nói chuyện với một chuyên gia, và không tự mình giải quyết.",1,0,0,0,0,0,0,1,0,0,0
"Tôi đã ăn cắp từ nhiều nơi và nhiều người và bây giờ tỉnh táo tôi vẫn không quan tâm. – Tôi thường cảm thấy lơ đãng, như thể tôi ở đây nhưng tôi không ở đây.",1,0,0,0,0,1,0,0,0,0,0
Tôi rất khó duy trì sự hấp dẫn với những người phụ nữ mà tôi hẹn hò. Hầu hết tất cả họ đều được coi là hấp dẫn. Tôi không muốn bị coi là hời hợt vì tôi chắc chắn không phải vậy.,1,0,0,0,1,0,0,0,1,0,0
Mọi thứ lưu chuyển quá nhanh đến nỗi đôi khi tôi không thể nắm bắt được một suy nghĩ trọn vẹn và cuối cùng tôi tự làm mình bối rối về những gì tôi đang nghĩ hoặc cảm thấy.,1,0,0,0,0,0,0,0,0,1,0
Tôi nhẹ nhõm vì mọi chuyện đều an toàn cho họ nhưng tôi không thể vượt qua cảm giác buồn bã và ghen tị này. Tôi thậm chí không muốn đi gặp em bé vì tôi không thể chịu đựng được khi nghe bất kỳ bình luận nào về 'sinh dễ' và 'bé trai đầu lòng'.,1,0,0,0,0,1,0,0,0,0,0
"Tôi không gặp anh ấy nữa, và tôi vẫn cảm thấy tội lỗi. Tôi cảm thấy như mình có thể ở đó lâu hơn, có thể bớt kiêu hãnh và cố gắng nhiều hơn.",1,0,0,0,1,0,0,0,0,0,0
Tôi cảm thấy như không có gì sẽ tốt hơn cho tôi và tôi bắt đầu tin rằng tôi chính là những gì mẹ tôi nói với tôi.,1,0,0,0,1,0,0,1,0,0,0
"Trong khi hầu hết những người cùng tuổi chúng tôi sẽ lo lắng về công việc, hóa đơn, lương hưu và vân vân, thì cô ấy chỉ quan tâm đến trang điểm, tóc, âm nhạc và bạn bè. Cô ấy cũng cực kỳ cả tin.",1,0,0,1,0,0,0,0,0,0,0
"Tôi nghĩ tôi cần giúp đỡ, nhưng tôi không muốn nói với bố mẹ tôi vì họ có thể sẽ bắt tôi đi cải tạo.",1,0,0,0,0,0,0,1,0,0,0
Tôi biết điều đó thật tệ.,1,0,0,1,0,0,0,0,0,0,0
"Tôi không biết liệu những suy nghĩ đó có liên quan gì đến bệnh tâm thần phân liệt không, vì tôi đã có những suy nghĩ đó từ lâu rồi. Tất cả những gì tôi muốn biết là làm thế nào để kiểm soát những suy nghĩ đó, vì tôi bắt đầu cảm thấy rằng một ngày nào đó tôi có thể làm điều đó mà không suy nghĩ, như một sự thôi thúc.",1,0,0,0,0,0,0,1,0,0,0
"Tôi mất tất cả vào năm 2008, bao gồm cả khả năng kiểm soát hành động của mình, trong nhiều năm cảm xúc của tôi đã điều khiển mọi thứ.",1,0,1,0,0,0,0,0,0,0,0
"Vị hôn phu của tôi có căn hộ riêng và tôi muốn chuyển đến, nhưng tôi cảm thấy tội lỗi về điều đó vì tôi đóng góp rất nhiều về mặt tài chính cho bố mẹ, tôi lo rằng họ sẽ không thể tự mình trang trải chi phí căn nhà hiện tại của chúng tôi.",1,0,0,0,1,0,0,0,0,0,0
"Câu hỏi của tôi là, vì những thất bại của tôi mà tôi cảm thấy dẫn đến chuyện ngoại tình, tôi có nên sẵn lòng cho cô ấy thêm 'thời gian' để cô ấy đạt đến mức độ giải quyết các vấn đề của mình không?",1,0,0,0,1,0,0,0,0,0,0
"Điều này đã hủy hoại tình bạn, gia đình và toàn bộ cuộc đời tôi.",1,0,0,0,0,0,0,0,0,1,0
Tôi là người đồng cảm và bạn trai tôi là người tự ái. anh ấy không quan tâm đến cảm xúc của tôi,1,0,0,0,0,0,0,0,1,0,0
Tôi cảm thấy mình vô dụng đối với con cái hoặc chồng mình vì những vấn đề tâm lý mà tôi không thể bình thường được. Tôi không thể giữ được một công việc.,1,0,0,0,0,0,1,0,0,0,0
Bố mẹ tức giận với tôi vì bằng cách nào đó một đứa trẻ 11 tuổi được cho là phải biết phải làm gì. Tôi nghĩ đó là lỗi của tôi.,1,0,0,0,1,0,0,0,0,0,0
Tôi cảm thấy như mình sẽ không bao giờ vượt qua được điều này.,1,0,0,0,0,0,0,1,0,0,0
Không ai tin tôi khi tôi cố gắng giải thích cho họ.,1,0,0,0,0,0,0,1,0,0,0
"Tôi không thể hoàn thành bất cứ việc gì, tôi không thể tập trung vào những điều quan trọng, vì điều đó khiến tôi nghĩ về bản thân mình, dẫn đến việc tôi cảm thấy vô giá trị và căm ghét bản thân. Tôi muốn hét lên điều đó với họ, nhưng tôi sợ họ sẽ đánh giá tôi.",1,0,0,0,0,0,1,0,0,0,0
Không ai thực sự biết tôi là ai.,1,0,1,0,0,0,0,0,0,0,0
"Chào, tôi 24 tuổi và em gái tôi 22 tuổi, và cô ấy phải là người ích kỷ nhất (trong gia đình) mà tôi biết.",1,0,0,0,0,0,0,0,1,0,0
Đôi khi tôi cảm thấy bố tôi sẽ phá sản vì tôi. Tôi có rất nhiều ước mơ nhưng bây giờ chúng dường như không thể thực hiện được.,1,0,0,0,0,0,0,1,0,0,0
"Tôi không thích hành động này và ngay khi anh ấy làm điều này và nhìn tôi, anh ấy biết tôi đã tức giận.",1,0,0,0,0,0,0,1,0,0,0
"Mỗi khi chúng tôi cố gắng giải quyết một vấn đề, cô ấy lại nổi khùng, dùng từ F-word, nói rằng cô ấy không quan tâm đến tôi, và không muốn ở cùng phòng với tôi. Chúng tôi đang nói đến việc la hét ở đây. Tôi không hoàn hảo, nhưng tôi luôn thừa nhận sai lầm của mình và xin lỗi.",1,0,0,0,1,0,0,0,0,0,0
Tôi muốn ở bên cô ấy nhưng tôi không thể tự mình kiểm soát. Tôi đang cảm thấy vô giá trị và tội lỗi.,1,0,0,0,0,0,1,0,0,0,0
"Tôi cảm thấy lo lắng, không đủ năng lực, không đủ tốt cho anh ấy. Tôi hiểu rằng việc tôi phàn nàn khiến anh ấy cảm thấy không đủ năng lực, vì vậy đó là một vòng luẩn quẩn mà tôi muốn phá vỡ.",1,0,0,0,0,0,1,0,0,0,0
Và bằng cách nào đó tôi cảm thấy như tất cả là lỗi của tôi khi thực sự tôi không thể ngừng suy nghĩ từ việc cố gắng tìm ra điều quái quỷ gì vừa xảy ra!,1,0,0,0,1,0,0,0,0,0,0
Cô ấy không muốn chúng tôi ở bên nhau? Cô ấy có muốn nhưng chỉ là không thích tôi?,1,0,0,0,0,0,0,1,0,0,0
"Tôi cảm thấy như những điều đó đang trở nên tồi tệ nhanh chóng. Cảm giác như có hai 'TÔI': một người tử tế và một phiên bản xấu xa, tức giận của chính tôi (tôi 'đắm mình' trong cơn giận này và để nó lấn át tôi, nó khiến tôi cảm thấy mạnh mẽ).",1,0,0,0,0,0,0,0,1,0,0
"Cô ấy là tất cả của tôi. Sau khi mất cô ấy, tôi cảm thấy mình không có ai cả.",1,0,1,0,0,0,0,0,0,0,0
Chồng tôi đang hành động như thể anh ta ngoại tình. Anh ta đã nói dối tôi.,1,0,0,0,0,0,0,1,0,0,0
Tôi ngu ngốc đã tập trung vào quá khứ tiêu cực của cô ấy và tôi cảm thấy mình đã thất bại trong việc ở bên cô ấy như cô ấy đã ở bên tôi khi tôi muốn tự tử. Tôi tự nhận thức được các vấn đề của mình nhưng tôi không bao giờ có thể khắc phục chúng.,1,0,0,0,0,0,0,0,1,0,0
Tôi không nên lười biếng đến vậy.,1,0,0,1,0,0,0,0,0,0,0
Tôi sẽ không bao giờ sống một cuộc sống bình thường.,1,0,0,0,0,0,0,1,0,0,0
Có lẽ mọi người thấy trò đùa của tôi xúc phạm.,1,0,0,0,0,0,0,1,0,0,0
"Tôi đã vẽ cùng bạn bè. Màu sắc trong tác phẩm của họ rực rỡ hơn nhiều, của tôi không đẹp bằng.",1,0,0,0,0,1,0,0,0,0,0
Có lẽ không muốn làm bạn với tôi nữa.,1,0,0,0,0,0,0,1,0,0,0
"Tôi đã kể một câu chuyện cười không vui trước mặt một người tôi vừa mới gặp, và người đó đã rời khỏi phòng. Mọi người sẽ không bao giờ nghĩ rằng tôi hành động tự nhiên trong các tình huống xã hội.",1,0,0,0,0,0,0,1,0,0,0
Tôi đã mắc lỗi trong bài thuyết trình của mình. Mọi người sẽ nghĩ tôi ngu ngốc.,1,0,0,0,0,0,0,1,0,1,0
Tôi sẽ trượt kỳ thi.,1,0,0,0,0,0,0,1,0,0,0
Bạn trai tôi đã trêu chọc tôi vì thua một trò chơi. Tôi đã buồn và chúng tôi đã cãi nhau. Tôi thực sự tệ trong mọi việc tôi làm.,1,0,0,0,1,0,0,0,0,0,0
"Tôi đã nộp đơn xin việc, nhưng tôi đã biết họ sẽ không gọi tôi phỏng vấn.",1,0,0,0,0,0,0,1,0,0,0
Dự án nhóm của chúng tôi không đạt điểm cao. Đó là lỗi của tôi khi nhóm tôi bị điểm kém.,1,0,0,0,1,0,0,0,0,0,0
Tôi được điểm B. Điều này chứng tỏ tôi kém cỏi như thế nào.,1,0,0,0,0,0,1,0,0,0,0
"Tôi đang đối mặt với một vấn đề, đó là tôi yêu bạn gái của mình và cô ấy cũng yêu tôi. Nhưng tôi đã làm tổn thương cô ấy vì tôi là một người thao túng, mà không thực sự nhận ra mình đang làm gì. Tôi khiến cô ấy cảm thấy tội lỗi về những điều mà cô ấy không nên cảm thấy, và nếu tôi không đạt được điều mình muốn, tôi sẽ thao túng nó để nghe như đó là lỗi của cô ấy hoặc cô ấy sai. Tôi không làm điều đó một cách tự nguyện, nhưng tôi làm điều đó quá thường xuyên và nó làm tổn thương cô ấy và tôi. Tôi là một người thao túng.",1,0,0,0,1,0,0,0,0,0,0
Chồng tôi bỏ tôi vì tôi là một người vợ tồi.,1,0,0,0,1,0,0,0,0,0,0
Bạn cùng phòng yêu cầu tôi dọn dẹp căn hộ. Cô ấy có lẽ ghét tôi.,1,0,0,0,0,0,0,1,0,0,0
Tôi đã đưa ra những lựa chọn tồi tệ có thể làm hại những người thân yêu của tôi mà tôi cá nhân không bao giờ có thể tha thứ. Tôi không xứng đáng được tốt hơn.,1,0,0,0,0,0,1,0,0,0,0
Chú tôi bị tai nạn nghiêm trọng và những thành viên gia đình thiếu hiểu biết của tôi đã không liên lạc với tôi để thông báo. Nỗi giận dữ mà tôi cảm thấy vì một số thành viên trong gia đình không thích tôi nên họ từ chối cho tôi biết về người chú yêu quý của tôi.,1,1,0,0,0,0,0,0,0,0,0
Tôi đã tặng quà cho bạn tôi vào ngày sinh nhật của cô ấy. Món quà của tôi nhỏ hơn nhiều so với những món quà khác.,1,0,0,0,0,1,0,0,0,0,0
Hàng xóm của tôi vội vã đi qua tôi và thậm chí không chào hỏi tôi. Chắc tôi đã làm gì đó sai.,1,0,0,0,0,0,0,1,0,0,0
Chị dâu tôi sẽ không nói chuyện với tôi. Chị dâu tôi nghĩ tôi vô dụng.,1,0,0,0,0,0,0,1,0,0,0
Toàn bộ ngôi nhà của tôi sẽ bị cháy rụi.,1,0,0,0,0,0,0,1,0,0,0
Tôi đã bỏ lỡ thời hạn nộp bài. Những nỗ lực của tôi đã bị lãng phí.,1,0,1,0,0,0,0,0,0,0,0
